Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10,Agent 11,Agent 12,Agent 13,Agent 14,Agent 15,Agent 16
-0.9477605043938206,-0.7737842222145114,-1.0042311495888132,-1.3487559985032949,-0.5428800021652762,-0.25004120545473474,-0.1452926021027793,-0.7460608537966681,-0.6639625282500127,-0.29853351955307267,-0.3456703910614526,-0.5936752150731244,-1.4913528214290845,-0.8118016759776536,-1.1522346368715084,-0.8762021244753119
-0.9425230742262228,-0.7790216523821091,-1.008113137166453,-1.3474548891948472,-0.5428800021652763,-0.2552786356223325,-0.14005517193518158,-0.7447054112067102,-0.6691999584176105,-0.2932960893854749,-0.3456703910614526,-0.6014391902284039,-1.4874708338514446,-0.8118016759776536,-1.1522346368715084,-0.8618452765624763
-0.9425230742262228,-0.7790216523821091,-1.008113137166453,-1.346099446604889,-0.5428800021652763,-0.2552786356223325,-0.13617318435754183,-0.7355859934614725,-0.6691999584176105,-0.2932960893854749,-0.3547898088066901,-0.5923197724831665,-1.4797068586961655,-0.8222765363128491,-1.1469972067039107,-0.8566749814801483
-0.9374071124254043,-0.7699022346368715,-1.005586592178771,-1.3527594544477144,-0.5428800021652763,-0.25139664804469275,-0.14141061452513964,-0.7355859934614725,-0.6550860472383334,-0.3076529372983102,-0.3547898088066901,-0.5923197724831665,-1.4835888462738054,-0.8118016759776535,-1.1469972067039107,-0.8566749814801483
-0.9374071124254043,-0.7699022346368715,-1.009468579756411,-1.3436400367024763,-0.5389980145876364,-0.246159217877095,-0.14141061452513956,-0.7303485632938747,-0.6589680348159733,-0.31153492487594997,-0.3561452513966481,-0.5794398355270681,-1.498936731676261,-0.801326815642458,-1.1508791942815506,-0.8617909432809668
-0.9374071124254043,-0.7699022346368715,-1.0147060099240088,-1.3306386313795997,-0.5389980145876364,-0.25139664804469275,-0.1309357541899441,-0.7342305508715146,-0.6628500223936131,-0.3062974947083522,-0.3639092265519276,-0.5794398355270681,-1.4744694285285675,-0.8052088032200979,-1.145641764113953,-0.8617909432809668
-0.9361731382022255,-0.7751396648044693,-1.010824022346369,-1.3306386313795997,-0.5338820527868178,-0.25139664804469275,-0.1309357541899441,-0.7303485632938747,-0.6719694401388506,-0.2985335195530727,-0.36914665671952523,-0.5794398355270681,-1.459121543126112,-0.8052088032200979,-1.1508791942815504,-0.8579089557033269
-0.9361731382022255,-0.7790216523821091,-1.005586592178771,-1.3255226695787812,-0.5391194829544156,-0.24480377528713698,-0.1309357541899441,-0.7303485632938747,-0.6680874525612107,-0.3037709497206705,-0.3613826815642459,-0.5846772656946659,-1.4630035307037517,-0.8052088032200979,-1.1508791942815504,-0.8527929939025084
-0.9361731382022255,-0.7685467920469136,-1.0265363128491622,-1.3102632596092996,-0.5327695469304182,-0.2552786356223325,-0.1309357541899441,-0.7264665757162347,-0.6550860472383334,-0.3037709497206705,-0.36662011173184356,-0.5794398355270681,-1.4824763404174057,-0.801326815642458,-1.1469972067039105,-0.8476770321016899
-0.927053720456988,-0.7685467920469135,-1.0212988826815645,-1.3102632596092996,-0.536651534508058,-0.2552786356223325,-0.14005517193518158,-0.7213506139154162,-0.6499700854375149,-0.3037709497206705,-0.36662011173184356,-0.5743238737262495,-1.4786614879250355,-0.801326815642458,-1.1469972067039105,-0.8477441671869596
-0.9322911506245858,-0.7699022346368715,-1.010824022346369,-1.315500689776897,-0.5314141043404602,-0.246159217877095,-0.1452926021027793,-0.7150006778914189,-0.6577340605927944,-0.312890367465908,-0.35614525139664815,-0.5820878488815293,-1.4629491974222422,-0.8065642458100557,-1.1417597765363128,-0.8529815973545573
-0.9322911506245857,-0.7646648044692737,-1.010824022346369,-1.3103847279760785,-0.5261766741728626,-0.25004120545473474,-0.13481774176758385,-0.7241200956366566,-0.6668534783380321,-0.30629749470835216,-0.3600272389742879,-0.5859698364591692,-1.4551852222669623,-0.8065642458100557,-1.1417597765363128,-0.8477441671869594
-0.9361731382022255,-0.759427374301676,-1.010824022346369,-1.305147297808481,-0.5222946865952229,-0.25004120545473474,-0.1309357541899441,-0.7202381080590167,-0.6668534783380321,-0.3024155071307124,-0.36390922655192764,-0.5820878488815293,-1.4474883821969522,-0.8104462333876956,-1.1417597765363128,-0.8463887245970017
-0.9205823160662114,-0.7646648044692737,-1.010824022346369,-1.305147297808481,-0.5222946865952229,-0.25004120545473474,-0.1309357541899441,-0.7150006778914189,-0.6590895031827526,-0.3024155071307124,-0.36390922655192764,-0.5859698364591692,-1.4474883821969522,-0.7999713730525002,-1.1417597765363128,-0.8463887245970017
-0.9205823160662114,-0.7685467920469135,-1.010824022346369,-1.305147297808481,-0.518412699017583,-0.246159217877095,-0.1309357541899441,-0.711118690313779,-0.6500915538042941,-0.30765293729831017,-0.3691466567195254,-0.5769718870807108,-1.451370369774592,-0.7960893854748603,-1.1417597765363128,-0.8463887245970017
-0.9167003284885716,-0.7685467920469135,-1.0147060099240088,-1.3012653102308411,-0.518412699017583,-0.25139664804469275,-0.12046089385474862,-0.711118690313779,-0.6500915538042941,-0.3024155071307124,-0.3691466567195254,-0.5822093172483086,-1.4514918381413713,-0.7999713730525002,-1.1365223463687149,-0.8476226988201803
-0.9153992191801233,-0.777666209792151,-1.0147060099240088,-1.2960278800632437,-0.5222946865952227,-0.246159217877095,-0.12046089385474862,-0.711118690313779,-0.648736111214336,-0.3024155071307124,-0.36526466914188566,-0.5822093172483086,-1.4372564585953151,-0.7999713730525002,-1.1404043339463548,-0.8476226988201803
-0.9192812067577631,-0.7737842222145113,-1.0160614525139666,-1.2960278800632437,-0.5171787247944042,-0.2539231930323745,-0.12046089385474862,-0.711118690313779,-0.648736111214336,-0.29853351955307267,-0.36526466914188566,-0.5730898995030709,-1.4372564585953151,-0.7999713730525002,-1.145641764113953,-0.8502707121746412
-0.9192812067577631,-0.7699022346368715,-1.0160614525139666,-1.2923344959376524,-0.5171787247944042,-0.2539231930323745,-0.12434288143238836,-0.711118690313779,-0.6434986810467384,-0.29853351955307267,-0.3561452513966481,-0.5730898995030709,-1.4516133065081505,-0.7960893854748603,-1.145641764113953,-0.845154750373823
-0.9115843666877531,-0.7594273743016758,-1.0160614525139666,-1.2923344959376524,-0.5159447505712254,-0.25916062319997224,-0.13346229917762586,-0.7060027285129604,-0.6345007316682798,-0.2932960893854749,-0.3613826815642459,-0.5679739377022524,-1.44398360152341,-0.8052088032200979,-1.141759776536313,-0.8490367379514623
-0.9063469365201554,-0.7646648044692738,-1.010824022346369,-1.2975719261052499,-0.5159447505712254,-0.24480377528713698,-0.13481774176758385,-0.7100061844573796,-0.633266757445101,-0.3024155071307124,-0.356145251396648,-0.5666184951122945,-1.4296267536105745,-0.8104462333876956,-1.141759776536313,-0.8465101929637806
-0.9063469365201554,-0.7633093618793158,-1.009468579756411,-1.2924559643044313,-0.5159447505712255,-0.246159217877095,-0.12958031159998612,-0.7138881720350195,-0.633266757445101,-0.3024155071307124,-0.35090782122905034,-0.5718559252798923,-1.4348641837781722,-0.8065642458100557,-1.141759776536313,-0.845087615288553
-0.9011095063525576,-0.7633093618793158,-1.009468579756411,-1.2872185341368338,-0.5120627629935858,-0.25663407821229056,-0.12046089385474862,-0.7138881720350195,-0.6385041876126989,-0.29717807696311466,-0.3547898088066901,-0.5679739377022524,-1.4309821962005322,-0.8065642458100557,-1.136522346368715,-0.845087615288553
-0.8959935445517387,-0.7685467920469135,-1.009468579756411,-1.2872185341368338,-0.5120627629935858,-0.25663407821229056,-0.12046089385474862,-0.7100061844573796,-0.6398596302026569,-0.29717807696311466,-0.3547898088066901,-0.5679739377022524,-1.4309821962005322,-0.7960893854748603,-1.136522346368715,-0.8398501851209553
-0.8959935445517387,-0.7646648044692738,-1.010824022346369,-1.2924559643044313,-0.5120627629935856,-0.25663407821229056,-0.12046089385474862,-0.7138881720350195,-0.6281507956442827,-0.3024155071307124,-0.35614525139664815,-0.5642134184913917,-1.4309821962005322,-0.7960893854748603,-1.136522346368715,-0.8360353326285854
-0.8959935445517387,-0.7646648044692738,-1.010824022346369,-1.2885739767267914,-0.5120627629935856,-0.2618715083798883,-0.11522346368715083,-0.7138881720350195,-0.6281507956442827,-0.3024155071307124,-0.3600272389742879,-0.5642134184913917,-1.4309821962005322,-0.7960893854748603,-1.1312849162011176,-0.837269306851764
-0.8908775827509202,-0.7699022346368716,-1.010824022346369,-1.2780991163915965,-0.5120627629935856,-0.2618715083798883,-0.11910545126479058,-0.7177701596126594,-0.6281507956442824,-0.29717807696311466,-0.3547898088066901,-0.5589759883237939,-1.420628804232116,-0.7999713730525002,-1.1312849162011176,-0.841151294429404
-0.8947595703285599,-0.7699022346368716,-1.010824022346369,-1.2819811039692364,-0.5069468011927669,-0.26575349595752806,-0.11910545126479058,-0.7138881720350195,-0.6320327832219221,-0.29717807696311466,-0.3547898088066901,-0.5589759883237939,-1.4155128424312975,-0.7999713730525002,-1.1312849162011176,-0.8360353326285851
-0.8947595703285599,-0.7646648044692738,-1.0160614525139666,-1.2768651421684178,-0.5030648136151273,-0.2696354835351678,-0.11910545126479058,-0.7061241968797397,-0.6320327832219221,-0.2932960893854749,-0.35090782122905034,-0.5589759883237939,-1.4311036645673114,-0.7960893854748603,-1.1312849162011176,-0.8309193708277667
-0.8895221401609622,-0.7594273743016763,-1.0265363128491622,-1.2654205846913071,-0.5018308393919485,-0.2709909261251259,-0.12046089385474862,-0.7011297034457004,-0.6191528462658242,-0.30241550713071247,-0.35614525139664815,-0.5577420141006152,-1.4272888120749412,-0.8065642458100557,-1.1312849162011176,-0.8309193708277663
-0.8895221401609622,-0.764664804469274,-1.0212988826815645,-1.2654205846913071,-0.4965934092243507,-0.26575349595752806,-0.12958031159998612,-0.6998957292225217,-0.6230348338434639,-0.3076529372983102,-0.3456703910614526,-0.556386571510657,-1.4168139517397458,-0.8118016759776534,-1.1351669037787575,-0.8361568009953644
-0.8908775827509202,-0.763309361879316,-1.010824022346369,-1.2706580148589046,-0.4965934092243507,-0.26710893854748613,-0.12958031159998612,-0.6946582990549239,-0.6179188720426454,-0.3076529372983102,-0.3404329608938548,-0.5655059892558947,-1.4168139517397458,-0.8065642458100557,-1.1404043339463552,-0.8399716534877346
-0.8856401525833225,-0.763309361879316,-1.010824022346369,-1.260304622890488,-0.49523796663439273,-0.26710893854748613,-0.12958031159998612,-0.693302856464966,-0.6231563022102433,-0.30241550713071247,-0.3456703910614526,-0.5655059892558949,-1.4129319641621059,-0.8065642458100557,-1.1404043339463552,-0.8269702481648571
-0.880524190782504,-0.7594273743016763,-1.0160614525139666,-1.260304622890488,-0.49135597905675293,-0.27758379888268153,-0.12569832402234637,-0.6894208688873261,-0.6231563022102433,-0.30241550713071247,-0.3456703910614526,-0.5655059892558946,-1.4231638877637431,-0.7999713730525002,-1.12604748603352,-0.8269702481648573
-0.880524190782504,-0.7685467920469138,-1.0160614525139666,-1.260304622890488,-0.49523796663439273,-0.26710893854748613,-0.1309357541899441,-0.6855388813096862,-0.6126814418750478,-0.3062974947083522,-0.35090782122905034,-0.5526260522997964,-1.4231638877637431,-0.7999713730525002,-1.12604748603352,-0.8179179655048892
-0.880524190782504,-0.7685467920469138,-1.0160614525139666,-1.2525406477352088,-0.49523796663439273,-0.2723463687150839,-0.12569832402234637,-0.6894208688873261,-0.6087994542974079,-0.3062974947083522,-0.3547898088066901,-0.5487440647221568,-1.419281900186104,-0.801326815642458,-1.120810055865922,-0.8179179655048892
-0.8792230814740557,-0.7646648044692738,-1.0265363128491622,-1.2486586601575689,-0.49523796663439273,-0.27622835629272363,-0.12569832402234637,-0.6894208688873261,-0.6140368844650057,-0.2985335195530727,-0.3547898088066901,-0.5487440647221568,-1.4089285082176872,-0.8118016759776536,-1.120810055865922,-0.8179179655048892
-0.8831050690516955,-0.7594273743016761,-1.0265363128491622,-1.2434212299899714,-0.4914774474235321,-0.2748729137027656,-0.12569832402234637,-0.6894208688873261,-0.6218008596202853,-0.2985335195530727,-0.3547898088066901,-0.5487440647221568,-1.4038125464168687,-0.8065642458100557,-1.1260474860335197,-0.8128020037040706
-0.883172204136965,-0.7633093618793156,-1.03177374301676,-1.1769137265793297,-0.4823580296782946,-0.2709909261251259,-0.12569832402234637,-0.7127127943531649,-0.625682847197925,-0.2985335195530727,-0.35090782122905034,-0.5539814948897542,-1.403934014783648,-0.7960893854748603,-1.1260474860335197,-0.8076860419032521
-0.8779347739693671,-0.7580719317117182,-1.0370111731843579,-1.167982912286141,-0.4811240554551158,-0.27622835629272363,-0.1309357541899441,-0.7075968325523461,-0.6166848978194668,-0.2985335195530727,-0.35614525139664815,-0.5436281029213382,-1.403934014783648,-0.7960893854748603,-1.1260474860335197,-0.811568029480892
-0.8701707988140877,-0.7685467920469137,-1.0212988826815645,-1.167982912286141,-0.4811240554551158,-0.2709909261251259,-0.14529260210277936,-0.7024808707515278,-0.6128029102418269,-0.29853351955307267,-0.3509078212290504,-0.5422726603313803,-1.3949488672089496,-0.801326815642458,-1.120810055865922,-0.8168054596484897
-0.880524190782504,-0.7594273743016762,-1.0160614525139666,-1.1770351949461086,-0.4811240554551158,-0.26575349595752806,-0.16100489260557263,-0.6883083630309267,-0.6089209226641872,-0.3024155071307124,-0.3509078212290504,-0.5461546479090199,-1.4102967526114052,-0.801326815642458,-1.1260474860335197,-0.8168054596484897
-0.8752867606149062,-0.7594273743016762,-1.0160614525139666,-1.1666818029776926,-0.48888803061039526,-0.2709909261251259,-0.15188547486033518,-0.6883083630309267,-0.6090423910309664,-0.29717807696311466,-0.3600272389742879,-0.54615464790902,-1.4064147650337653,-0.801326815642458,-1.1312849162011176,-0.8076860419032522
-0.8701707988140877,-0.7594273743016762,-1.0160614525139666,-1.1705637905553326,-0.48888803061039526,-0.2709909261251259,-0.15188547486033518,-0.6844263754532868,-0.6090423910309664,-0.29717807696311466,-0.3600272389742879,-0.5422726603313801,-1.4115307268345838,-0.7960893854748603,-1.1312849162011176,-0.8063305993132944
-0.8701707988140877,-0.7685467920469137,-1.0160614525139666,-1.1667489380629623,-0.4811240554551158,-0.2723463687150837,-0.15188547486033518,-0.6844263754532868,-0.6142798211985641,-0.29717807696311466,-0.3547898088066901,-0.5383906727537404,-1.4115307268345838,-0.7908519553072627,-1.1299294736111596,-0.8063305993132944
-0.8701707988140877,-0.7724287796245534,-1.0160614525139666,-1.1667489380629623,-0.4811240554551158,-0.2671089385474861,-0.15188547486033518,-0.6805443878756469,-0.6142798211985641,-0.3010600645407544,-0.3561452513966481,-0.5385121411205197,-1.407648739256944,-0.7908519553072627,-1.1299294736111596,-0.8114465611141131
-0.8740527863917275,-0.7724287796245534,-1.0160614525139666,-1.158984962907683,-0.4811240554551158,-0.2671089385474861,-0.14664804469273743,-0.6805443878756469,-0.6090423910309664,-0.29717807696311466,-0.3691466567195254,-0.5385121411205197,-1.3972953472885277,-0.8013268156424582,-1.120810055865922,-0.8114465611141131
-0.8728188121685486,-0.7724287796245531,-1.0160614525139666,-1.1537475327400852,-0.47600809365429725,-0.2709909261251258,-0.14664804469273743,-0.6805443878756469,-0.612924378608606,-0.29717807696311466,-0.3691466567195254,-0.5332747109529219,-1.3921793854877091,-0.7960893854748605,-1.120810055865922,-0.8102125868909343
-0.8689368245909089,-0.7699022346368715,-1.0212988826815645,-1.1486315709392667,-0.47736353624425526,-0.26575349595752806,-0.15053003227037717,-0.6805443878756469,-0.612924378608606,-0.29853351955307267,-0.3613826815642459,-0.5332747109529219,-1.4011773348661676,-0.7960893854748605,-1.120810055865922,-0.8012146375124759
-0.8689368245909089,-0.7646648044692739,-1.0317737430167602,-1.1461178277553448,-0.4800115495987162,-0.2671089385474861,-0.15576746243797493,-0.6754284260748283,-0.5988104674293293,-0.29853351955307267,-0.3666201117318437,-0.5229213189845056,-1.4064147650337653,-0.7908519553072627,-1.120810055865922,-0.8050966250901158
-0.8598174068456714,-0.7751396648044692,-1.0265363128491622,-1.146117827755345,-0.47477411943111847,-0.2618715083798883,-0.1648868801832124,-0.6703124642740098,-0.5988104674293293,-0.30765293729831017,-0.36138268156424597,-0.5268033065621455,-1.3987179249637551,-0.7960893854748603,-1.120810055865922,-0.8064520676800736
-0.8701707988140877,-0.7699022346368715,-1.0160614525139666,-1.1462392961221242,-0.47477411943111847,-0.25663407821229056,-0.1648868801832124,-0.6780764394292896,-0.5988104674293293,-0.3115349248759499,-0.35090782122905034,-0.5268033065621455,-1.3934804947961572,-0.801326815642458,-1.1194546132759642,-0.8064520676800736
-0.86493336864649,-0.7646648044692737,-1.0199434400916065,-1.1358859041537077,-0.47341867684116046,-0.2605160657899303,-0.1571229050279329,-0.6858404145845691,-0.6079298851745669,-0.29717807696311466,-0.3547898088066901,-0.5268033065621452,-1.3985964565969757,-0.8052088032200979,-1.1194546132759642,-0.8012146375124758
-0.8726973438017694,-0.7646648044692737,-1.0199434400916065,-1.1306484739861096,-0.46565470168588097,-0.2605160657899303,-0.1571229050279329,-0.6767209968393314,-0.6079298851745669,-0.29717807696311466,-0.3547898088066901,-0.5268033065621452,-1.3985964565969757,-0.8052088032200979,-1.1194546132759642,-0.799859194922518
-0.8675813820009509,-0.7699022346368714,-1.0160614525139666,-1.1358859041537077,-0.4617727141082412,-0.2605160657899303,-0.1623603351955307,-0.6728390092616918,-0.6079298851745669,-0.29717807696311466,-0.3547898088066901,-0.5268033065621455,-1.4077158743422136,-0.7908519553072627,-1.1155726256983243,-0.8050966250901158
-0.8675813820009509,-0.7699022346368714,-1.0160614525139666,-1.1358859041537077,-0.467010144275839,-0.25139664804469275,-0.1623603351955307,-0.6689570216840519,-0.6079298851745669,-0.3010600645407544,-0.35614525139664815,-0.5216873447613268,-1.4038338867645737,-0.7908519553072627,-1.1194546132759642,-0.8102125868909344
-0.8675813820009509,-0.7685467920469133,-1.0265363128491622,-1.1242399414207884,-0.4708921318534787,-0.25139664804469275,-0.15188547486033518,-0.6689570216840519,-0.6065744425846089,-0.3010600645407544,-0.36390922655192764,-0.5216873447613268,-1.3807348280105982,-0.8065642458100558,-1.1142171831083665,-0.8049751567233366
-0.8624654202001324,-0.7790216523821091,-1.0265363128491622,-1.1190025112531905,-0.4605387398850624,-0.25916062319997224,-0.15576746243797493,-0.665075034106412,-0.6065744425846087,-0.29717807696311466,-0.35867179638432983,-0.5216873447613268,-1.3756188662097797,-0.8170391061452513,-1.1103351955307266,-0.7959772073448781
-0.8624654202001324,-0.7842590825497069,-1.0160614525139666,-1.113886549452372,-0.4605387398850624,-0.25916062319997224,-0.15964945001561467,-0.665075034106412,-0.6118118727522065,-0.2932960893854749,-0.353434366216732,-0.5178053571836869,-1.3807348280105982,-0.8118016759776536,-1.1103351955307266,-0.7998591949225177
-0.8624654202001324,-0.7790216523821092,-1.0265363128491622,-1.1151876587608196,-0.46442072746270213,-0.2552786356223325,-0.15964945001561467,-0.665075034106412,-0.6028139233737482,-0.2932960893854748,-0.3547898088066901,-0.5178053571836869,-1.385972258178196,-0.8065642458100559,-1.1103351955307266,-0.7947432331216991
-0.8533460024548949,-0.7894965127173046,-1.0160614525139666,-1.1151876587608196,-0.4605387398850624,-0.24615921787709497,-0.1701243103508102,-0.6600805406723727,-0.59381597399529,-0.3037709497206703,-0.34955237863909233,-0.5165713829605083,-1.382090270600556,-0.8156836635552935,-1.1155726256983243,-0.8038626508669369
-0.8547014450448529,-0.7803770949720671,-1.009468579756411,-1.1204250889284175,-0.4605387398850624,-0.24615921787709497,-0.16100489260557266,-0.6653179708399705,-0.5885785438276921,-0.3037709497206703,-0.34955237863909233,-0.5165713829605083,-1.3807348280105982,-0.8156836635552935,-1.1103351955307266,-0.8037955157816672
-0.8545799766780736,-0.7803770949720671,-1.009468579756411,-1.1101931653267805,-0.4605387398850624,-0.26439805336757,-0.14664804469273746,-0.6730819459952503,-0.5885785438276921,-0.28805865921787716,-0.3534343662167321,-0.5243353581157879,-1.3960827134130542,-0.8195656511329331,-1.1103351955307266,-0.789438667868832
-0.8493425465104759,-0.7803770949720671,-1.009468579756411,-1.1049557351591823,-0.4605387398850624,-0.26439805336757,-0.14664804469273746,-0.67308194599525,-0.5885785438276921,-0.28805865921787716,-0.35867179638432983,-0.520453370538148,-1.401320143580652,-0.8156836635552935,-1.1103351955307266,-0.7803863852088639
-0.8442265847096574,-0.7842590825497069,-1.005586592178771,-1.11019316532678,-0.45665675230742264,-0.26051606578993025,-0.14664804469273746,-0.6730819459952503,-0.5833411136600944,-0.2919406467955169,-0.3547898088066901,-0.520453370538148,-1.4026755861706097,-0.801326815642458,-1.1142171831083665,-0.7803863852088639
-0.8442265847096574,-0.7894965127173046,-1.005586592178771,-1.11019316532678,-0.45665675230742264,-0.2552786356223325,-0.15188547486033524,-0.6653179708399705,-0.5833411136600944,-0.29582263437315665,-0.3600272389742879,-0.5153374087373295,-1.3987935985929698,-0.801326815642458,-1.1142171831083665,-0.7803863852088639
-0.8442265847096574,-0.7894965127173046,-1.010824022346369,-1.0895620550191623,-0.45665675230742264,-0.26051606578993025,-0.14141061452513964,-0.6730819459952503,-0.5872231012377341,-0.29582263437315665,-0.36390922655192764,-0.5166928513272876,-1.3832027764569554,-0.801326815642458,-1.1089797529407688,-0.7803863852088639
-0.8429926104864786,-0.7947339428849024,-1.0160614525139666,-1.0843246248515646,-0.4567782206742019,-0.2566340782122905,-0.1452926021027794,-0.6730819459952503,-0.5911050888153739,-0.29582263437315665,-0.35867179638432983,-0.5166928513272876,-1.3742719621637667,-0.801326815642458,-1.1089797529407688,-0.7803863852088639
-0.8429926104864786,-0.7908519553072626,-1.0160614525139666,-1.079208663050746,-0.46201565084179963,-0.25916062319997224,-0.1452926021027794,-0.6691999584176104,-0.5963425189829716,-0.2932960893854749,-0.3547898088066901,-0.5075734335820499,-1.3793879239645852,-0.801326815642458,-1.1050977653631289,-0.7830343985633249
-0.8468745980641184,-0.7856145251396648,-1.0212988826815645,-1.079208663050746,-0.4567782206742019,-0.25916062319997224,-0.14141061452513964,-0.6705554010075683,-0.592460531405332,-0.2932960893854749,-0.3547898088066901,-0.5023360034144521,-1.384625354132183,-0.7960893854748603,-1.1050977653631289,-0.7779184367625064
-0.8377551803188809,-0.7999713730525002,-1.0160614525139666,-1.079208663050746,-0.46454219582948136,-0.25139664804469275,-0.15964945001561467,-0.6603234774059312,-0.5783466202260551,-0.29717807696311466,-0.35614525139664815,-0.49722004161363353,-1.384625354132183,-0.801326815642458,-1.1050977653631289,-0.7870378545077438
-0.833873192741241,-0.7999713730525002,-1.009468579756411,-1.0844460932183437,-0.4593047656618836,-0.24615921787709497,-0.15964945001561465,-0.6538520730151548,-0.5769911776360971,-0.3024155071307124,-0.3456703910614526,-0.5049840167689132,-1.3780324813746272,-0.801326815642458,-1.1050977653631289,-0.7830887318448345
-0.8389891545420596,-0.7947339428849024,-1.0133505673340506,-1.0793301314175252,-0.45542277808424386,-0.26439805336757005,-0.1452926021027794,-0.6577340605927947,-0.5769911776360971,-0.29194064679551684,-0.3456703910614526,-0.5088660043465527,-1.3780324813746272,-0.801326815642458,-1.1050977653631289,-0.7700873265219572
-0.8389891545420596,-0.7947339428849024,-1.009468579756411,-1.0690982078158884,-0.4501853479166461,-0.2696354835351678,-0.1452926021027794,-0.6524966304251965,-0.5769911776360972,-0.2880586592178771,-0.34955237863909233,-0.508866004346553,-1.379266455597806,-0.8052088032200979,-1.1050977653631289,-0.7648498963543594
-0.833873192741241,-0.7947339428849024,-1.009468579756411,-1.0690982078158884,-0.4501853479166461,-0.26575349595752806,-0.1452926021027794,-0.6524966304251965,-0.5769911776360972,-0.29194064679551684,-0.34955237863909233,-0.5049840167689131,-1.379266455597806,-0.7947339428849025,-1.1103351955307266,-0.7610350438619892
-0.833873192741241,-0.7999713730525002,-1.009468579756411,-1.0639822460150699,-0.44630336033900636,-0.26575349595752806,-0.15188547486033516,-0.6563786180028367,-0.5808731652137371,-0.29194064679551684,-0.3547898088066901,-0.4921040798128149,-1.3806218981877645,-0.7908519553072626,-1.1103351955307266,-0.7649170314396291
-0.8376880452336113,-0.7999713730525002,-1.009468579756411,-1.0626811367066216,-0.4515407905066041,-0.2618715083798883,-0.1414106145251397,-0.6563786180028367,-0.5847551527913766,-0.2958226343731566,-0.3625537839619696,-0.4921040798128149,-1.3703899745861274,-0.7960893854748603,-1.099860335195531,-0.7649170314396291
-0.8403360585880723,-0.8065642458100559,-1.0160614525139666,-1.0536288540466534,-0.441308866904967,-0.2618715083798883,-0.14529260210277944,-0.6524966304251968,-0.5808731652137368,-0.29194064679551684,-0.36255378396196947,-0.4921040798128149,-1.3601708527882503,-0.801326815642458,-1.099860335195531,-0.7649170314396291
-0.844218046165712,-0.8065642458100558,-1.0160614525139666,-1.0483914238790557,-0.441308866904967,-0.2605160657899303,-0.15053003227037717,-0.6524966304251968,-0.5861105953813346,-0.2880586592178771,-0.3586717963843299,-0.4973415099804127,-1.3601708527882503,-0.7960893854748603,-1.1050977653631286,-0.7598010696388104
-0.8404031936733418,-0.8065642458100558,-1.0160614525139666,-1.0573893732575141,-0.4451908544826067,-0.2605160657899303,-0.14664804469273743,-0.6538520730151547,-0.5822286078036948,-0.2880586592178771,-0.35478980880669014,-0.4921040798128149,-1.365408282955848,-0.7856145251396647,-1.1089797529407686,-0.7546851078379918
-0.8235198007728248,-0.8170391061452514,-1.0160614525139666,-1.053574520765144,-0.44907284206024645,-0.2605160657899303,-0.15576746243797493,-0.6487361112143362,-0.5771126460028763,-0.2775837988826816,-0.36002723897428796,-0.4817506878443985,-1.3678762314022057,-0.7947339428849025,-1.0985048926055727,-0.7638045255832295
-0.8235198007728248,-0.8170391061452514,-1.0160614525139666,-1.049692533187504,-0.44907284206024645,-0.2513966480446927,-0.15964945001561465,-0.6332667574451013,-0.5718752158352784,-0.28282122905027934,-0.3509078212290503,-0.49339665057731774,-1.3665207888122477,-0.7999713730525002,-1.093267462437975,-0.7638045255832295
